Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
10/24/2034,Indiranagar,100 Feet Road,33157,39.94904482,1.5,100,100,3,116.314,13.41314266,79.0977802,71.87864145,92,Clear,No
10/25/2034,Indiranagar,CMH Road,45815,29.88297391,1.5,100,100,4,141.63,28.55514735,82.78674002,85.51404541,105,Clear,No
10/26/2034,Koramangala,Sony World Junction,60037,44.23506723,1.5,100,100,3,170.074,42.13272986,86.56565968,90.61464197,109,Overcast,Yes
10/27/2034,Koramangala,Sarjapur Road,64353,45.45746177,1.5,100,100,2,178.706,37.20356031,74.39551229,81.35248454,92,Clear,No
10/28/2034,Electronic City,Hosur Road,20612,55.84765608,1.333711814,77.82987744,100,1,91.224,54.0252019,70.70902716,90.44976589,110,Clear,No
10/29/2034,M.G. Road,Trinity Circle,12679,46.73400619,1.239165754,50.61587145,62.58610344,2,75.358,74.0457969,67.55119839,64.13492135,218,Clear,Yes
10/30/2034,M.G. Road,Anil Kumble Circle,56628,21.92049492,1.5,100,100,0,163.256,20.4173047,82.63395122,97.44289927,118,Overcast,No
10/31/2034,Hebbal,Ballari Road,29915,52.36112455,1.5,100,100,3,109.83,28.15539758,93.65128745,86.40768069,127,Overcast,No
11-01-2034,Yeshwanthpur,Tumkur Road,21498,37.33861469,1.292928939,66.42023348,100,1,92.996,39.85950047,78.84480637,75.57371823,90,Clear,No
11-02-2034,Indiranagar,100 Feet Road,33627,29.13958566,1.5,100,100,2,117.254,38.41028645,76.7712697,94.3276964,90,Clear,No
11-03-2034,Indiranagar,CMH Road,22379,33.42311786,1.047293275,84.14097176,100,1,94.758,70.61692881,86.94897884,77.66029085,107,Clear,No
11-04-2034,Whitefield,ITPL Main Road,23854,47.82613781,1.205939609,85.48060326,100,2,97.708,43.02726694,89.83541425,93.36440529,99,Overcast,No
11-05-2034,Electronic City,Hosur Road,14106,47.08726813,1.237597243,51.87420156,72.87411889,0,78.212,49.25616464,62.85126226,96.38661795,207,Clear,Yes
11-06-2034,Electronic City,Silk Board Junction,11495,64.80278664,1.337111424,30.05240891,59.54521783,1,72.99,30.21134703,77.82268616,89.44212259,224,Clear,No
11-07-2034,M.G. Road,Trinity Circle,25699,31.860233,1.5,79.7714326,100,3,101.398,10.26937183,93.78206698,93.90677573,85,Overcast,No
11-08-2034,M.G. Road,Anil Kumble Circle,36780,44.79814618,1.5,100,100,4,123.56,26.3715666,86.51417425,68.31169906,86,Clear,No
11-09-2034,Jayanagar,South End Circle,30330,45.58719605,1.5,97.58255507,100,3,110.66,51.18201217,62.16388997,91.23898778,105,Fog,No
11-10-2034,Hebbal,Hebbal Flyover,28593,38.56272088,1.5,100,100,1,107.186,77.59180476,71.9784556,98.5701294,104,Clear,No
11-11-2034,Yeshwanthpur,Yeshwanthpur Circle,13124,41.78180954,1.130914559,46.96792184,64.44509837,0,76.248,32.44617653,99.77887259,79.30988558,216,Clear,No
11-12-2034,Indiranagar,100 Feet Road,39182,20,1.5,100,100,3,128.364,55.15774285,80.43430704,68.92497646,93,Clear,No
11/13/2034,Indiranagar,CMH Road,33821,34.38913902,1.5,100,100,0,117.642,69.90361596,65.58949494,75.31856192,109,Overcast,No
11/14/2034,Whitefield,Marathahalli Bridge,15855,67.26906324,1.389664168,56.81659632,81.86491877,0,81.71,59.89400149,82.29578006,70.19164042,84,Overcast,No
11/15/2034,Whitefield,ITPL Main Road,19126,62.8050107,1.338213646,69.76200648,95.72348623,0,88.252,43.07312752,72.73427384,84.02602774,115,Overcast,No
11/16/2034,Koramangala,Sony World Junction,17671,36.92955071,1.002413445,61.95586729,88.54029449,1,85.342,59.35133626,68.68128299,60.3171046,90,Clear,No
11/17/2034,Koramangala,Sarjapur Road,29397,27.81557203,1.5,97.40178888,100,1,108.794,24.54190972,74.18086687,72.79632404,105,Clear,No
11/18/2034,Electronic City,Hosur Road,5862,57.3285477,1.221341699,26.2876911,33.76814224,0,61.724,66.85795749,81.79132689,51.66619095,211,Overcast,No
11/19/2034,M.G. Road,Trinity Circle,29587,20,1.5,100,100,7,109.174,39.47884487,80.89913933,52.63060029,114,Clear,No
11/20/2034,M.G. Road,Anil Kumble Circle,50136,33.39111712,1.5,100,100,3,150.272,58.54181909,77.69178726,60.74735716,103,Overcast,Yes
11/21/2034,Jayanagar,Jayanagar 4th Block,23199,33.74527265,1.308773454,82.98015384,100,3,96.398,79.12007078,96.76933289,92.06744713,102,Clear,Yes
11/22/2034,Jayanagar,South End Circle,14180,51.93617121,1.155142925,37.79450315,71.38617668,1,78.36,19.18770877,88.14909969,56.44911809,215,Clear,No
11/23/2034,Hebbal,Hebbal Flyover,28748,36.05924093,1.5,98.0209484,100,4,107.496,69.88604494,93.75881407,80.18298394,95,Overcast,No
11/24/2034,Yeshwanthpur,Yeshwanthpur Circle,13878,28.08547963,1.172790423,53.34441835,65.51602213,0,77.756,38.23845693,97.50279414,89.41947345,197,Fog,Yes
11/25/2034,Indiranagar,100 Feet Road,24784,44.68272816,1.380862906,90.65874874,100,3,99.568,62.89119098,64.2811612,82.5221685,105,Overcast,No
11/26/2034,Indiranagar,CMH Road,37482,52.14832055,1.5,100,100,1,124.964,55.69140926,69.93093299,83.64972239,90,Fog,No
11/27/2034,Whitefield,Marathahalli Bridge,21280,45.75736737,1.296973726,61.40607099,100,0,92.56,23.3463923,61.21093556,96.02356394,89,Clear,No
11/28/2034,Koramangala,Sony World Junction,30706,29.81584472,1.5,100,100,5,111.412,58.55635036,88.37339722,81.54080219,95,Fog,No
11/29/2034,Koramangala,Sarjapur Road,14513,52.73818358,1.18832146,46.60268775,74.34639267,0,79.026,22.58155848,94.74467317,59.17730506,198,Fog,No
11/30/2034,Electronic City,Silk Board Junction,17255,55.40782375,1.385312351,60.13745735,88.84151976,0,84.51,40.08304882,63.38710714,55.99745951,102,Windy,No
12-01-2034,M.G. Road,Anil Kumble Circle,39549,26.06621972,1.5,100,100,1,129.098,64.28110089,86.99390556,57.39325644,88,Rain,Yes
12-02-2034,Jayanagar,South End Circle,20776,28.14935358,1.285685819,72.20618347,100,1,91.552,77.99386889,78.94453738,54.56731173,102,Clear,Yes
12-03-2034,Hebbal,Ballari Road,19561,45.21278631,1.005158022,57.45892558,100,0,89.122,45.24199228,68.94484102,77.24142032,100,Clear,No
12-04-2034,Yeshwanthpur,Tumkur Road,20296,47.50258434,1.391822896,72.66591348,100,1,90.592,28.75407246,83.4814042,50.18690529,92,Rain,No
12-05-2034,Indiranagar,100 Feet Road,12584,49.19245151,1.112091512,37.97898537,58.95016234,2,75.168,36.44032224,77.10106566,71.01730696,197,Clear,No
12-06-2034,Indiranagar,CMH Road,33200,20,1.5,100,100,2,116.4,16.19809425,90.3677563,68.78177575,113,Clear,No
12-07-2034,Whitefield,Marathahalli Bridge,17274,28.04513244,1.358012074,59.95853717,87.57279987,1,84.548,73.6615186,66.48448826,99.23164306,95,Clear,No
12-08-2034,Whitefield,ITPL Main Road,33762,36.17708288,1.5,100,100,3,117.524,79.50606026,72.94092078,54.37071305,107,Clear,No
12-09-2034,Koramangala,Sony World Junction,33859,48.12137474,1.5,100,100,3,117.718,56.98642027,81.63103242,74.98142223,97,Overcast,No
12-10-2034,Koramangala,Sarjapur Road,44763,20,1.5,100,100,4,139.526,27.09513004,85.77290928,77.42487138,116,Rain,No
12-11-2034,M.G. Road,Trinity Circle,35199,53.67395971,1.5,100,100,2,120.398,57.40685949,89.18477297,71.35361657,86,Rain,No
12-12-2034,M.G. Road,Anil Kumble Circle,48418,24.89530957,1.5,100,100,2,146.836,26.62651219,73.84566858,82.43038016,86,Clear,No
12/13/2034,Jayanagar,Jayanagar 4th Block,17264,34.29709442,1.285617541,53.10113715,87.49646233,0,84.528,61.63015976,91.08261806,65.51968693,100,Clear,No
12/14/2034,Jayanagar,South End Circle,24916,46.01910926,1.324396243,89.44525383,100,2,99.832,70.17209558,94.97114948,66.13564804,108,Clear,No
12/15/2034,Yeshwanthpur,Tumkur Road,24070,48.62851561,1.021963119,86.31784452,100,5,98.14,43.29345905,69.56493015,52.57847775,103,Clear,No
12/16/2034,Indiranagar,100 Feet Road,48988,28.34809619,1.5,100,100,4,147.976,40.42640249,82.50651894,67.88506515,105,Rain,No
12/17/2034,Indiranagar,CMH Road,21517,62.39298487,1.127518151,71.86550326,100,4,93.034,67.3943998,93.67906847,73.20877685,100,Clear,No
12/18/2034,Whitefield,ITPL Main Road,16155,54.57599402,1.04205514,50.76449809,82.82886443,0,82.31,39.62233758,79.94752556,61.12526907,98,Clear,No
12/19/2034,Koramangala,Sony World Junction,50593,49.74056055,1.5,100,100,4,151.186,37.6160307,98.60079486,86.45279748,100,Clear,No
12/20/2034,Koramangala,Sarjapur Road,56430,34.14182239,1.5,100,100,5,162.86,60.90440348,99.95929571,69.12525606,107,Rain,No
12/21/2034,M.G. Road,Trinity Circle,53302,20.69343308,1.5,100,100,0,156.604,72.74386576,84.78528505,61.52125807,93,Rain,No
12/22/2034,M.G. Road,Anil Kumble Circle,37763,46.69659579,1.5,100,100,1,125.526,61.36773411,75.09363241,63.12198241,103,Clear,No
12/23/2034,Hebbal,Hebbal Flyover,31368,60.04160601,1.5,97.7639413,100,1,112.736,69.50175872,72.28120164,59.92077781,94,Fog,No
12/24/2034,Yeshwanthpur,Yeshwanthpur Circle,14822,43.5607483,1.365526479,41.10898103,72.4682299,0,79.644,24.80947682,77.42467534,87.39976244,178,Clear,No
12/25/2034,Indiranagar,100 Feet Road,48959,38.69933073,1.5,100,100,3,147.918,57.89653274,99.78923814,66.50145621,110,Clear,No
12/26/2034,Indiranagar,CMH Road,35669,30.70242073,1.5,100,100,3,121.338,20.77808395,74.21877852,74.48687403,106,Clear,No
12/27/2034,Whitefield,Marathahalli Bridge,35745,20.72406772,1.5,100,100,4,121.49,46.95074628,95.22033305,55.38405345,112,Overcast,No
12/28/2034,Whitefield,ITPL Main Road,14098,48.70029604,1.140667221,51.52199297,71.22747234,0,78.196,44.77980092,80.96867324,85.04031239,220,Rain,No
12/29/2034,Koramangala,Sony World Junction,62795,20,1.5,100,100,1,175.59,42.18506173,70.58306747,99.98116081,88,Clear,No
12/30/2034,Koramangala,Sarjapur Road,61836,50.62493495,1.5,100,100,3,173.672,72.73734747,70.69213654,56.17604786,81,Rain,No
12/31/2034,Electronic City,Silk Board Junction,10635,52.0894118,1.011085968,29.31674132,52.1799491,0,71.27,60.55558361,91.56717456,62.0251583,190,Fog,No
01-01-2035,M.G. Road,Trinity Circle,51573,49.5693234,1.5,100,100,0,153.146,31.44275587,89.41453349,83.26569452,106,Clear,No
01-02-2035,Jayanagar,Jayanagar 4th Block,27249,41.12536159,1.5,91.86426996,100,1,104.498,14.64905486,95.24404741,77.36637722,106,Overcast,No
01-03-2035,Jayanagar,South End Circle,17998,52.48085996,1.3826373,59.97690355,86.52915456,0,85.996,70.80299551,91.42759384,71.70265868,91,Overcast,No
01-04-2035,Hebbal,Ballari Road,37345,38.28118031,1.5,100,100,2,124.69,15.8827854,87.66594363,88.84669374,113,Clear,No
01-05-2035,Yeshwanthpur,Tumkur Road,30729,47.70009838,1.5,100,100,5,111.458,78.64230128,63.54075174,95.69120157,105,Clear,No
01-06-2035,Indiranagar,100 Feet Road,50330,32.55659237,1.5,100,100,2,150.66,44.73467183,95.8728318,68.25879995,107,Clear,No
01-07-2035,Indiranagar,CMH Road,39048,42.26362141,1.5,100,100,0,128.096,21.41002346,92.45770588,71.77930218,90,Fog,No
01-08-2035,Whitefield,Marathahalli Bridge,14165,48.69684306,1.312438267,41.37312675,66.41101996,1,78.33,45.19217839,64.03968667,73.97308315,188,Fog,No
01-09-2035,Koramangala,Sony World Junction,47971,29.75401502,1.5,100,100,4,145.942,27.89297433,78.13227524,78.5646058,88,Clear,No
01-10-2035,Electronic City,Hosur Road,16754,46.3930122,1.353443248,56.06714067,81.03538903,0,83.508,73.11692947,60.99132756,57.13952798,90,Clear,No
01-11-2035,M.G. Road,Trinity Circle,26837,32.77725519,1.5,83.66546723,100,2,103.674,57.15202767,95.45589245,57.98904261,103,Clear,No
01-12-2035,M.G. Road,Anil Kumble Circle,12822,60.23873835,1.329981742,52.38441495,60.82750055,2,75.644,27.21782371,95.85943079,89.66113828,198,Fog,No
1/13/2035,Hebbal,Hebbal Flyover,28767,34.31536295,1.5,100,100,0,107.534,68.60324274,61.35470051,84.39435222,118,Clear,No
1/14/2035,Indiranagar,100 Feet Road,59306,51.77772684,1.5,100,100,2,168.612,23.81905021,60.4963271,50.98421106,98,Clear,No
1/15/2035,Whitefield,Marathahalli Bridge,17310,41.43717092,1.03931437,59.3817205,83.4130252,1,84.62,37.14905297,63.92436183,88.37043833,82,Clear,No
1/16/2035,Koramangala,Sony World Junction,50806,20,1.5,100,100,1,151.612,58.87544413,85.61575697,84.70078391,99,Clear,Yes
1/17/2035,Koramangala,Sarjapur Road,63934,20,1.5,100,100,1,177.868,73.31360876,91.08727864,99.89595335,109,Clear,No
1/18/2035,Electronic City,Hosur Road,19380,61.52224216,1.265091007,60.45822748,99.50515541,1,88.76,18.46843015,84.78873272,67.07064563,98,Rain,No
1/19/2035,M.G. Road,Anil Kumble Circle,55660,45.26000066,1.5,100,100,2,161.32,22.31874703,60.66858545,86.9692524,115,Clear,No
1/20/2035,Jayanagar,South End Circle,13205,38.94401784,1.170604857,42.39005106,64.44231215,1,76.41,79.36865035,80.71086148,90.92371584,211,Fog,No
1/21/2035,Hebbal,Hebbal Flyover,32761,48.53958759,1.5,100,100,2,115.522,54.64851892,69.37123143,54.89292129,95,Overcast,No
1/22/2035,Hebbal,Ballari Road,41923,20,1.5,100,100,1,133.846,28.08964682,83.05845894,60.87716126,95,Clear,No
1/23/2035,Indiranagar,100 Feet Road,19479,20,1.022448793,71.87774336,100,2,88.958,25.50041038,60.03369494,67.71509301,88,Clear,No
1/24/2035,Indiranagar,CMH Road,47933,39.78579525,1.5,100,100,2,145.866,45.52907308,70.16452815,68.07931051,108,Clear,Yes
1/25/2035,Whitefield,Marathahalli Bridge,28799,46.21880523,1.5,98.3264496,100,1,107.598,73.99172862,88.88598502,85.58635858,95,Fog,No
1/26/2035,Koramangala,Sony World Junction,58732,34.94801397,1.5,100,100,1,167.464,20.90741146,61.15798265,61.31697655,92,Rain,No
1/27/2035,Electronic City,Hosur Road,20651,53.70104292,1.104478387,78.03661135,100,1,91.302,57.56299893,77.18896146,65.5632083,93,Clear,No
1/28/2035,M.G. Road,Trinity Circle,40344,37.05913455,1.5,100,100,4,130.688,28.23175668,77.58257201,77.73266975,106,Clear,No
1/29/2035,M.G. Road,Anil Kumble Circle,37537,37.24742978,1.5,100,100,3,125.074,56.34015565,91.16435439,77.14608907,108,Clear,No
1/30/2035,Jayanagar,Jayanagar 4th Block,23747,46.17006333,1.206127072,75.63898782,100,3,97.494,38.9126333,99.27768461,67.07634822,87,Overcast,No
1/31/2035,Hebbal,Hebbal Flyover,11172,46.64172141,1.15865978,38.26000095,52.26614305,1,72.344,16.6100322,97.34233509,93.67364598,203,Clear,No
02-01-2035,Yeshwanthpur,Yeshwanthpur Circle,28559,45.96390428,1.5,100,100,1,107.118,68.62786963,98.84764998,96.53496602,100,Overcast,No
02-02-2035,Yeshwanthpur,Tumkur Road,13722,49.6690695,1.074943824,50.45069679,72.40688328,0,77.444,27.60052292,95.99763621,50.65856487,222,Clear,No
02-03-2035,Indiranagar,100 Feet Road,24294,57.01181983,1.140247602,85.26464433,100,1,98.588,50.7781502,87.12875921,55.82371895,103,Clear,No
02-04-2035,Indiranagar,CMH Road,23303,47.65728712,1.303131605,69.65484034,100,1,96.606,62.66408185,98.13644812,68.67006471,115,Fog,No
02-05-2035,Whitefield,ITPL Main Road,24743,48.50278258,1.099576737,89.96879369,100,1,99.486,71.96586558,63.720582,99.70544435,95,Clear,No
02-06-2035,Koramangala,Sony World Junction,66530,31.39723043,1.5,100,100,1,183.06,14.83049176,84.88132443,55.70483958,100,Clear,No
02-07-2035,Koramangala,Sarjapur Road,17078,45.09420089,1.271404709,63.92426915,89.3430041,1,84.156,24.28746282,65.07044975,80.45498335,122,Clear,No
02-08-2035,Electronic City,Hosur Road,15738,41.79340879,1.246154747,61.79410375,74.98963597,1,81.476,18.08558369,78.36148867,74.43666925,104,Clear,No
02-09-2035,Electronic City,Silk Board Junction,21058,46.41226585,1.015458093,64.02458585,100,0,92.116,33.71939302,63.54449855,75.7162478,86,Clear,No
02-10-2035,M.G. Road,Trinity Circle,23545,44.3644786,1.16246305,72.29424614,100,2,97.09,56.26014302,96.71988759,96.15054186,95,Clear,No
02-11-2035,M.G. Road,Anil Kumble Circle,24607,38.25180627,1.109879292,72.39694894,100,4,99.214,50.98555391,97.86054212,77.6755279,101,Overcast,No
02-12-2035,Jayanagar,Jayanagar 4th Block,9305,37.00939183,1.247575425,25.79721564,48.71423001,0,68.61,31.34819544,62.4558993,77.51406756,191,Overcast,No
2/13/2035,Jayanagar,South End Circle,14374,54.3078744,1.14010238,40.71454694,70.22598449,0,78.748,78.93035046,93.51859403,89.6490788,202,Overcast,No
2/14/2035,Hebbal,Ballari Road,32904,35.35603729,1.5,100,100,2,115.808,33.04981669,64.84936759,53.69700864,99,Clear,No
2/15/2035,Indiranagar,100 Feet Road,36597,25.02815488,1.5,100,100,4,123.194,59.86402478,69.87787491,92.35242437,98,Clear,No
2/16/2035,Indiranagar,CMH Road,50560,46.1437809,1.5,100,100,2,151.12,22.2859804,79.5278362,89.17040476,106,Clear,No
2/17/2035,Whitefield,Marathahalli Bridge,16358,45.32410504,1.305109235,49.45147706,83.86892317,0,82.716,79.03103471,84.57741231,55.98350817,100,Overcast,No
2/18/2035,Whitefield,ITPL Main Road,32003,41.63507645,1.5,100,100,3,114.006,72.50574396,62.66083552,97.43965758,99,Overcast,No
2/19/2035,Koramangala,Sarjapur Road,43016,25.02243585,1.5,100,100,2,136.032,46.58369118,65.90406649,63.03160582,89,Windy,No
2/20/2035,Electronic City,Silk Board Junction,19636,52.24838992,1.014424035,60.94495307,99.46580397,0,89.272,15.27511624,76.37389272,58.79995737,104,Windy,No
2/21/2035,M.G. Road,Trinity Circle,14297,41.66415154,1.175534037,40.47827169,71.37209028,0,78.594,45.13079967,75.64548948,82.39445527,210,Clear,No
2/22/2035,M.G. Road,Anil Kumble Circle,42964,47.64823437,1.5,100,100,1,135.928,63.79645567,75.18241386,77.22994076,94,Fog,No
2/23/2035,Hebbal,Hebbal Flyover,38226,33.47363275,1.5,100,100,1,126.452,37.40753906,95.39465197,80.6576088,88,Overcast,No
2/24/2035,Indiranagar,CMH Road,36000,42.17075024,1.5,100,100,0,122,66.88963195,88.49776743,56.7049003,107,Overcast,No
2/25/2035,Whitefield,ITPL Main Road,27890,29.22453811,1.5,95.01791459,100,0,105.78,52.50181772,76.81521491,66.62636802,101,Clear,No
2/26/2035,Koramangala,Sarjapur Road,29305,61.70400963,1.5,94.45203717,100,2,108.61,30.97405972,67.56512281,71.77429137,101,Overcast,No
2/27/2035,M.G. Road,Anil Kumble Circle,40155,36.99671758,1.5,100,100,6,130.31,32.66914765,82.30929981,50.17575726,112,Fog,No
2/28/2035,Jayanagar,Jayanagar 4th Block,23778,58.97382541,1.326462411,81.98110921,100,3,97.556,36.18052637,82.10957164,67.15798032,107,Clear,Yes
03-01-2035,Hebbal,Ballari Road,20267,55.29206762,1.174031882,76.27590144,100,0,90.534,70.124916,65.98942242,58.74011677,82,Rain,No
03-02-2035,Yeshwanthpur,Yeshwanthpur Circle,14975,68.11448074,1.02054156,58.6248655,77.46010396,0,79.95,47.54788414,74.97024001,72.7644648,204,Rain,No
03-03-2035,Indiranagar,100 Feet Road,24063,43.47974147,1.392312482,78.61774586,100,0,98.126,45.89487603,99.70818423,99.18876766,85,Clear,No
03-04-2035,Indiranagar,CMH Road,11531,44.98920284,1.250434095,39.60326251,56.4489316,0,73.062,79.30664853,66.70610481,86.55189764,206,Clear,No
03-05-2035,Koramangala,Sarjapur Road,48287,29.65927996,1.5,100,100,2,146.574,58.0541464,83.54993992,66.41855444,92,Clear,No
03-06-2035,M.G. Road,Anil Kumble Circle,38540,20,1.5,100,100,0,127.08,76.43265816,60.81940435,54.4956223,91,Windy,No
03-07-2035,Yeshwanthpur,Tumkur Road,13166,43.59405893,1.386814567,48.67676333,62.96433509,0,76.332,79.48259374,90.72429194,71.28296853,187,Rain,No
03-08-2035,Indiranagar,100 Feet Road,13380,33.24944759,1.36951841,52.19073106,68.78526624,1,76.76,27.15733057,64.96849482,59.08160711,167,Clear,No
03-09-2035,Indiranagar,CMH Road,22729,37.86589241,1.167646634,79.88939703,100,2,95.458,13.33629416,96.2731008,89.37658092,106,Overcast,No
03-10-2035,Whitefield,Marathahalli Bridge,25458,36.21754567,1.5,83.92668658,100,1,100.916,64.78953045,64.96977223,58.74521733,103,Clear,Yes
03-11-2035,Electronic City,Hosur Road,21799,64.29285368,1.037534153,69.86049157,100,0,93.598,33.32334327,92.98624969,67.68042397,95,Fog,No
03-12-2035,M.G. Road,Trinity Circle,37914,20,1.5,100,100,1,125.828,52.63828442,81.06791127,70.04623893,117,Windy,No
3/13/2035,Jayanagar,Jayanagar 4th Block,7259,37.46242053,1.024267688,15.62633652,33.03768776,0,64.518,75.4669142,86.31081074,69.92063798,213,Clear,No
3/14/2035,Hebbal,Ballari Road,28015,40.46823713,1.5,91.73417178,100,0,106.03,46.84074868,75.23219153,85.97558402,98,Clear,Yes
3/15/2035,Indiranagar,CMH Road,32926,46.40800209,1.5,100,100,2,115.852,43.49994128,95.66610128,97.96457625,97,Rain,No
3/16/2035,Koramangala,Sarjapur Road,44493,43.70356945,1.5,100,100,1,138.986,57.7260505,74.81911416,69.0802113,119,Windy,No
3/17/2035,M.G. Road,Trinity Circle,26865,40.81484378,1.5,85.19208671,100,2,103.73,46.93573983,62.93445841,69.89087617,90,Clear,No
3/18/2035,M.G. Road,Anil Kumble Circle,43178,36.52367903,1.5,100,100,2,136.356,47.67178437,94.35361798,55.64892827,103,Clear,No
3/19/2035,Jayanagar,Jayanagar 4th Block,33465,24.31300409,1.5,100,100,2,116.93,31.76013853,93.97853666,59.59552319,93,Clear,No
3/20/2035,Jayanagar,South End Circle,32603,28.07098035,1.5,100,100,0,115.206,29.35437828,81.34648639,53.5991337,106,Fog,No
3/21/2035,Hebbal,Hebbal Flyover,47525,33.86658327,1.5,100,100,1,145.05,44.80690515,97.92592003,97.55711271,88,Fog,No
3/22/2035,Indiranagar,100 Feet Road,35363,29.49678262,1.5,100,100,2,120.726,56.20069745,95.15855013,77.5699504,97,Clear,No
